"Survived","Sex","Age","FamilySize","FareAdj","FamilyOneSurvived","FamilyAllDied"
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
1,0,0.6,0.0909090909090909,0.119594594594595,0,0
0,0,0.425,0.0909090909090909,0.0362612612612613,0,1
0,0,0.5875,0.0909090909090909,0.173423423423423,0,0
0,0,0.6,0.0909090909090909,0.0585585585585586,0,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,0,0
0,0,0.475,0.0909090909090909,0.0317567567567568,0,0
0,0,0.41969696969697,0.0909090909090909,0,0,0
0,0,0.7,0.0909090909090909,0.119594594594595,0,0
0,0,0.366603053435115,0.0909090909090909,0.0347972972972973,0,0
1,1,0.009375,0.363636363636364,0.0216872747747748,1,0
0,0,0.366603053435115,0.0909090909090909,0.0326576576576577,0,0
0,0,0.475,0.0909090909090909,0.0390202702702703,0,1
1,1,0.4125,0.363636363636364,0.03125,1,0
1,1,0.2875,0.0909090909090909,0.0621247747747748,0,0
0,1,0.275,0.0909090909090909,0.0443130630630631,0,0
0,0,0.525324074074074,0.0909090909090909,0.117117117117117,0,0
0,0,0.425,0.181818181818182,0.0472972972972973,1,0
0,0,0.3625,0.181818181818182,0.0317378378378378,0,1
0,0,0.275,0.0909090909090909,0.0338774774774775,0,0
1,1,0.025,0.181818181818182,0.0276745495495495,0,0
0,0,0.1125,0.727272727272727,0.0264076576576577,0,1
0,0,0.41969696969697,0.0909090909090909,0,0,0
0,0,0.625,0.0909090909090909,0.0362612612612613,0,0
1,1,0.7875,0.0909090909090909,0.0431869369369369,0,0
1,0,0.3125,0.181818181818182,0.205133333333333,1,0
0,1,0.0805989583333333,0.454545454545455,0.022942972972973,0,1
1,1,0.4375,0.181818181818182,0.202702702702703,1,0
0,0,0.725,0.0909090909090909,0.133783783783784,0,0
0,0,0.375,0.0909090909090909,0.0362612612612613,0,0
1,0,0.1125,0.272727272727273,0.0238738738738739,1,0
0,0,0.366603053435115,0.181818181818182,0.0899400900900901,0,1
0,0,0.2625,0.0909090909090909,0.0326576576576577,0,0
0,0,0.6875,0.0909090909090909,0.137387387387387,0,0
0,0,0.8875,0.0909090909090909,0.222991891891892,0,0
0,0,0.2625,0.0909090909090909,0.0362612612612613,1,0
0,0,0.366603053435115,0.0909090909090909,0.0325637387387387,0,0
1,1,0.675,0.181818181818182,0.176276351351351,0,0
0,0,0.366603053435115,0.0909090909090909,0.034009009009009,0,0
0,1,0.3125,0.363636363636364,0.113776276276276,1,0
0,0,0.3,0.0909090909090909,0.0351162162162162,0,1
0,0,0.2125,0.0909090909090909,0.0390202702702703,0,1
0,1,0.2625,0.0909090909090909,0.0349099099099099,0,0
0,1,0.268465909090909,0.0909090909090909,0.0343657657657658,0,0
0,1,0.4625,0.0909090909090909,0.0431869369369369,0,0
1,1,0.2,0.0909090909090909,0.12987987987988,0,0
0,0,0.225,0.181818181818182,0.163513513513514,1,0
1,1,0.4125,0.272727272727273,0.039039039039039,1,0
1,0,0.525324074074074,0.0909090909090909,0.119594594594595,0,0
0,0,0.35,0.0909090909090909,0.0338213213213213,0,1
1,0,0.325,0.0909090909090909,0.0318106981981982,0,0
1,0,0.3625,0.0909090909090909,0.0349099099099099,1,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,1,0
1,0,0.45,0.0909090909090909,0.118412162162162,0,0
1,1,0.675,0.181818181818182,0.133783783783784,0,0
0,0,0.3,0.0909090909090909,0.0337648648648649,0,1
0,0,0.5875,0.0909090909090909,0.153246846846847,0,0
1,1,0.425,0.0909090909090909,0.0472972972972973,0,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,0,0
1,1,0.45,0.181818181818182,0.0585585585585586,0,0
0,0,0.4,0.0909090909090909,0.0355666666666667,0,0
1,1,0.375,0.0909090909090909,0.105292792792793,0,0
0,0,0.275,0.0909090909090909,0.0355666666666667,0,0
0,0,0.366603053435115,0.0909090909090909,0.032545045045045,0,0
1,1,0.55,0.181818181818182,0.130583783783784,1,0
0,0,0.366603053435115,0.0909090909090909,0.032563963963964,0,0
0,0,0.50625,0.0909090909090909,0.0349099099099099,0,0
1,1,0.625,0.0909090909090909,0.0472972972972973,0,0
0,0,0.525324074074074,0.0909090909090909,0.249751351351351,0,0
0,0,0.4875,0.0909090909090909,0.0356981981981982,0,0
0,0,0.2875,0.363636363636364,0.0518018018018018,1,0
1,1,0.025,0.272727272727273,0.039039039039039,1,0
0,0,0.366603053435115,0.0909090909090909,0.032563963963964,0,0
0,0,0.2125,0.272727272727273,0.032563963963964,0,1
1,1,0.366603053435115,0.272727272727273,0.033571021021021,1,0
0,1,0.375,0.0909090909090909,0.0390202702702703,0,1
1,1,0.0875,0.272727272727273,0.0394144144144144,1,0
0,0,0.5625,0.0909090909090909,0.119594594594595,0,0
1,1,0.375,0.0909090909090909,0.159797297297297,0,0
0,0,0.366603053435115,0.0909090909090909,0.0326576576576577,0,0
1,1,0.275,0.272727272727273,0.222972972972973,0,0
1,1,0.45,0.272727272727273,0.15990990990991,0,1
0,1,0.1125,0.636363636363636,0.0201254826254826,1,0
0,1,0.1375,0.636363636363636,0.0201254826254826,1,0
1,0,0.4,0.181818181818182,0.0585585585585586,1,0
0,0,0.625,0.181818181818182,0.159797297297297,0,0
0,0,0.8,0.0909090909090909,0.117117117117117,0,0
1,1,0.2375,0.181818181818182,0.0585585585585586,1,0
1,0,0.41969696969697,0.0909090909090909,0.0624436936936937,0,0
0,0,0.4125,0.272727272727273,0.0308183183183183,1,0
1,0,0.1,0.272727272727273,0.0413851351351351,0,1
1,0,0.2125,0.272727272727273,0.124868581081081,1,0
0,0,0.3375,0.0909090909090909,0.0585585585585586,0,0
0,0,0.366603053435115,0.0909090909090909,0.0352666666666667,1,0
1,0,0.275,0.0909090909090909,0.032545045045045,0,0
1,1,0.275,0.0909090909090909,0.0350225225225225,0,0
0,0,0.775,0.0909090909090909,0.119594594594595,0,0
1,1,0.6,0.181818181818182,0.178378378378378,1,0
0,0,0.525324074074074,0.0909090909090909,0.204977477477477,0,0
1,1,0.4875,0.272727272727273,0.119594594594595,1,0
1,1,0.45,0.181818181818182,0.0391891891891892,0,0
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
0,0,0.5,0.0909090909090909,0.0355666666666667,0,0
0,0,0.35,0.0909090909090909,0.0608108108108108,0,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,0,0
0,1,0.268465909090909,0.0909090909090909,0.0362612612612613,0,0
0,0,0.3,0.272727272727273,0.0362612612612613,1,0
0,0,0.2375,0.0909090909090909,0.0355666666666667,0,0
0,1,0.3625,0.454545454545455,0.0189864864864865,0,1
0,0,0.366603053435115,0.0909090909090909,0.032563963963964,0,0
1,0,0.4,0.0909090909090909,0.0353792792792793,0,0
1,0,0.775,0.0909090909090909,0.0472972972972973,1,0
1,1,0.6625,0.272727272727273,0.115944144144144,0,0
1,0,0.45,0.0909090909090909,0.118862612612613,0,1
1,1,0.268465909090909,0.0909090909090909,0.0349099099099099,1,0
0,0,0.2,0.0909090909090909,0.0362612612612613,0,0
0,0,0.2375,0.0909090909090909,0.0326576576576577,0,0
1,1,0.425,0.0909090909090909,0.0585585585585586,0,0
1,1,0.4875,0.181818181818182,0.125900900900901,0,1
0,1,0.366603053435115,0.181818181818182,0.0325637387387387,0,0
1,0,0.4,0.0909090909090909,0.0356981981981982,0,1
1,1,0.3125,0.272727272727273,0.0675675675675676,0,0
1,1,0.4875,0.272727272727273,0.124868581081081,1,0
0,0,0.675,0.0909090909090909,0.0585585585585586,0,0
0,0,0.45,0.0909090909090909,0.180743243243243,0,0
0,0,0.366603053435115,0.0909090909090909,0.0392454954954955,0,0
1,1,0.225,0.272727272727273,0.119594594594595,1,0
0,0,0.5875,0.0909090909090909,0.0675675675675676,0,0
1,0,0.75,0.272727272727273,0.178378378378378,0,0
0,0,0.275,0.0909090909090909,0.0362612612612613,0,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,0,0
0,0,0.4375,0.0909090909090909,0.0320945945945946,0,0
1,1,0.65,0.181818181818182,0.176276351351351,0,0
0,0,0.5875,0.0909090909090909,0.0326576576576577,0,0
0,1,0.0805989583333333,0.272727272727273,0.0349099099099099,0,1
0,0,0.4625,0.181818181818182,0.0585585585585586,0,1
0,0,0.45,0.272727272727273,0.0362612612612613,0,1
1,1,0.408210784313725,0.0909090909090909,0.0495495495495495,0,0
0,0,0.6125,0.0909090909090909,0,1,0
0,0,0.366603053435115,0.0909090909090909,0.032545045045045,0,1
1,0,0.6125,0.181818181818182,0.128218918918919,1,0
1,1,0.3,0.363636363636364,0.0608108108108108,0,1
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
0,0,0.525324074074074,0.0909090909090909,0.0954954954954955,0,0
0,0,0.55,0.0909090909090909,0.0362612612612613,0,0
1,0,0.4375,0.0909090909090909,0.119594594594595,0,0
0,0,0.45,0.181818181818182,0.0350225225225225,0,0
0,0,0.375,0.0909090909090909,0.0355666666666667,0,0
1,0,0.3375,0.0909090909090909,0.137387387387387,0,0
1,1,0.275,0.363636363636364,0.0468234234234234,1,0
1,1,0.5,0.0909090909090909,0.230424174174174,0,0
0,1,0.4875,0.636363636363636,0.0201254826254826,1,0
0,0,0.366603053435115,0.0909090909090909,0.0317567567567568,0,0
1,1,0.268465909090909,0.181818181818182,0.0349099099099099,1,0
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
0,0,0.4375,0.0909090909090909,0.0362612612612613,0,0
1,1,0.3,0.363636363636364,0.0585585585585586,1,0
0,0,0.425,0.272727272727273,0.0216216216216216,0,1
0,1,0.325,0.181818181818182,0.0362612612612613,0,1
1,1,0.05,0.363636363636364,0.0439189189189189,1,0
0,0,0.325,0.0909090909090909,0.0472972972972973,0,0
0,0,0.3375,0.181818181818182,0.0325545045045045,1,0
1,0,0.525,0.181818181818182,0.118365315315315,0,0
1,0,0.25,0.272727272727273,0.0236361861861862,1,0
0,0,0.2625,0.0909090909090909,0.0353792792792793,0,1
0,0,0.2625,0.0909090909090909,0.0362612612612613,0,0
0,0,0.7625,0.0909090909090909,0.145589189189189,0,0
0,0,0.7125,0.0909090909090909,0.0556306306306306,0,0
1,1,0.2625,0.0909090909090909,0.117054504504504,0,0
0,0,0.325,0.0909090909090909,0.0355666666666667,0,0
0,0,0.366603053435115,0.0909090909090909,0.0348346846846847,0,0
1,0,1,0.0909090909090909,0.135135135135135,0,0
0,0,0.6375,0.0909090909090909,0.0317756756756757,0,0
1,0,0.4,0.0909090909090909,0.137387387387387,0,0
0,0,0.525324074074074,0.0909090909090909,0,0,0
0,1,0.1125,0.545454545454545,0.0209459459459459,0,1
1,1,0.35,0.0909090909090909,0.0585585585585586,0,0
0,0,0.4,0.0909090909090909,0.0356981981981982,0,0
0,0,0.3875,0.272727272727273,0.0394144144144144,1,0
0,1,0.5125,0.545454545454545,0.0255389317889318,0,1
0,0,0.366603053435115,0.181818181818182,0.0362612612612613,1,0
0,0,0.25,0.0909090909090909,0.0353792792792793,0,1
1,1,0.3,0.0909090909090909,0.156081081081081,0,0
0,1,0.025,0.545454545454545,0.0209459459459459,0,1
1,0,0.366603053435115,0.0909090909090909,0.0318106981981982,0,0
1,1,0.009375,0.363636363636364,0.0216872747747748,1,0
1,0,0.6,0.181818181818182,0.115209009009009,1,0
0,0,0.2375,0.0909090909090909,0.0355666666666667,0,0
1,0,0.7,0.0909090909090909,0.15990990990991,0,0
0,0,0.366603053435115,0.0909090909090909,0.034009009009009,0,0
1,1,0.2875,0.0909090909090909,0.034009009009009,0,1
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
1,1,0.225,0.181818181818182,0.0518018018018018,1,0
0,0,0.2625,0.0909090909090909,0.0379878378378378,0,0
1,1,0.268465909090909,0.0909090909090909,0.0352666666666667,0,0
0,1,0.225,0.0909090909090909,0.0304054054054054,0,0
0,0,0.3,0.272727272727273,0.0472972972972973,0,1
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
0,1,0.4,0.272727272727273,0.0349099099099099,0,1
0,0,0.2875,0.0909090909090909,0.0585585585585586,0,0
0,0,0.725,0.272727272727273,0.170082582582583,1,0
1,0,0.625,0.272727272727273,0.301013513513514,1,0
0,0,0.5,0.0909090909090909,0.032545045045045,0,0
0,0,0.5875,0.0909090909090909,0.115259009009009,0,0
0,0,0.45,0.0909090909090909,0.0337648648648649,0,1
1,0,0.25,0.181818181818182,0.0356981981981982,0,0
0,0,0.4,0.272727272727273,0.0472972972972973,0,1
0,0,0.3125,0.0909090909090909,0.0585585585585586,0,0
0,0,0.366603053435115,0.0909090909090909,0.0350225225225225,0,0
0,0,0.5375,0.0909090909090909,0.0362612612612613,0,0
1,1,0.525324074074074,0.181818181818182,0.117117117117117,1,0
1,1,0.5,0.272727272727273,0.0585585585585586,1,0
0,0,0.3875,0.181818181818182,0.117117117117117,0,0
0,0,0.875,0.0909090909090909,0.0472972972972973,0,0
1,0,0.3875,0.0909090909090909,0.0585585585585586,0,0
0,0,0.41969696969697,0.0909090909090909,0,0,0
0,0,0.225,0.0909090909090909,0.0350225225225225,0,0
0,0,0.30625,0.0909090909090909,0.0362612612612613,0,0
1,1,0.225,0.0909090909090909,0.044331981981982,0,0
0,1,0.5375,0.727272727272727,0.0264076576576577,0,1
1,0,0.45,0.181818181818182,0.576947297297297,0,0
0,1,0.268465909090909,0.0909090909090909,0.0366554054054054,0,0
1,0,0.3375,0.0909090909090909,0.115209009009009,0,0
0,0,0.25,0.0909090909090909,0.0415540540540541,0,0
0,0,0.175,0.727272727272727,0.0264076576576577,0,1
0,0,0.75,0.272727272727273,0.0585585585585586,1,0
0,0,0.3125,0.363636363636364,0.0468234234234234,1,0
0,0,0.175,0.545454545454545,0.0255389317889318,0,1
0,0,0.2375,0.0909090909090909,0.0458144144144144,0,0
0,0,0.225,0.0909090909090909,0.0351162162162162,0,0
1,1,0.1875,0.181818181818182,0.23799268018018,0,0
1,0,0.3875,0.181818181818182,0.128378378378378,1,0
1,1,0.05,0.181818181818182,0.0302177927927928,0,0
1,0,0.366603053435115,0.0909090909090909,0.0318106981981982,0,1
0,0,0.3125,0.0909090909090909,0.032545045045045,0,1
0,0,0.75,0.0909090909090909,0.119594594594595,0,0
0,0,0.65,0.0909090909090909,0.0608108108108108,0,1
0,0,0.55,0.0909090909090909,0.0362612612612613,1,0
1,1,0.268465909090909,0.0909090909090909,0.0348346846846847,0,0
0,0,0.6125,0.272727272727273,0.124868581081081,1,0
0,0,0.525,0.0909090909090909,0.0344594594594595,0,0
1,1,0.225,0.181818181818182,0.204977477477477,0,0
1,0,0.4375,0.0909090909090909,0.118412162162162,0,0
0,1,0.225,0.181818181818182,0.0325545045045045,0,1
0,0,0.3125,0.0909090909090909,0.0348725225225225,0,0
0,0,0.325,0.181818181818182,0.0353792792792793,0,1
0,0,0.4875,0.0909090909090909,0.0585585585585586,0,1
1,1,0.5625,0.0909090909090909,0.0608108108108108,1,0
1,0,0.525,0.0909090909090909,0.118412162162162,0,0
1,1,0.275,0.0909090909090909,0.113776276276276,0,0
1,0,0.0805989583333333,0.272727272727273,0.0228915915915916,1,0
1,1,0.3,0.0909090909090909,0.222991891891892,0,0
0,0,0.525324074074074,0.0909090909090909,0.119594594594595,0,0
1,0,0.6,0.181818181818182,0.117117117117117,1,0
0,0,0.3625,0.0909090909090909,0.0427175675675676,0,1
0,0,0.65,0.0909090909090909,0.0292792792792793,0,0
0,0,0.2375,0.0909090909090909,0.0344594594594595,0,0
1,1,0.475,0.0909090909090909,0.204977477477477,0,0
1,1,0.3375,0.0909090909090909,0.0472972972972973,0,0
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
0,0,0.4125,0.0909090909090909,0.0350225225225225,1,0
1,1,0.075,0.181818181818182,0.0495495495495495,1,0
0,0,0.2125,0.181818181818182,0.0317756756756757,0,1
0,0,0.425,0.0909090909090909,0.0585585585585586,0,0
0,0,0.625,0.0909090909090909,0.0585585585585586,0,0
1,0,0.3375,0.181818181818182,0.119594594594595,1,0
0,0,0.25,0.0909090909090909,0.0390202702702703,0,1
1,1,0.375,0.363636363636364,0.0472972972972973,0,1
1,1,0.268465909090909,0.0909090909090909,0.0348536036036036,0,0
0,0,0.3125,0.181818181818182,0.0585585585585586,0,0
0,1,0.3125,0.181818181818182,0.0356981981981982,0,0
1,1,0.3625,0.0909090909090909,0.23799268018018,0,1
0,0,0.1375,0.0909090909090909,0.0423141891891892,0,0
0,0,0.41969696969697,0.0909090909090909,0,0,0
0,0,0.2875,0.0909090909090909,0.0585585585585586,0,0
0,0,0.2875,0.0909090909090909,0.0585585585585586,0,0
0,0,0.35625,0.0909090909090909,0.0362612612612613,1,0
0,1,0.6,0.454545454545455,0.0309684684684685,0,1
1,0,0.4375,0.0909090909090909,0.576947297297297,0,0
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
1,0,0.525324074074074,0.0909090909090909,0.135135135135135,0,0
0,0,0.45,0.181818181818182,0.118393393393393,0,0
1,1,0.2625,0.454545454545455,0.168838481338481,1,0
0,0,0.3,0.181818181818182,0.0362612612612613,0,0
1,0,0.3875,0.0909090909090909,0.0356981981981982,0,0
0,0,0.875,0.272727272727273,0.15990990990991,1,0
0,0,0.2,0.272727272727273,0.0304054054054054,1,0
1,1,0.375,0.0909090909090909,0.0585585585585586,0,0
0,0,0.2375,0.181818181818182,0.119594594594595,0,0
0,0,0.3875,0.0909090909090909,0.0349099099099099,0,0
1,1,0.05,0.272727272727273,0.0345345345345345,0,0
1,0,0.075,0.181818181818182,0.0280968468468468,1,0
0,0,0.4125,0.0909090909090909,0.0427927927927928,0,0
0,0,0.2875,0.0909090909090909,0.0355666666666667,0,0
1,1,0.6,0.363636363636364,0.0585585585585586,1,0
1,0,0.008375,0.272727272727273,0.0326576576576577,1,0
0,0,0.35,0.0909090909090909,0.0351162162162162,0,1
0,0,0.225,0.0909090909090909,0.0518018018018018,0,0
0,0,0.425,0.0909090909090909,0.0362612612612613,0,0
1,1,0.4125,0.0909090909090909,0.12987987987988,0,0
0,0,0.366603053435115,0.0909090909090909,0.0326576576576577,0,0
0,0,0.5125,0.0909090909090909,0.0320945945945946,0,0
1,0,0.25,0.0909090909090909,0.032563963963964,0,0
1,1,0.45,0.363636363636364,0.135135135135135,1,0
0,0,0.2,0.0909090909090909,0.0350225225225225,0,0
1,1,0.6375,0.181818181818182,0.117054504504504,0,0
0,0,0.525324074074074,0.0909090909090909,0.178378378378378,0,0
0,1,0.38125,0.0909090909090909,0.0349099099099099,0,0
0,0,0.366603053435115,0.181818181818182,0.0362612612612613,1,0
0,0,0.4,0.0909090909090909,0.0376689189189189,0,0
0,0,0.3,0.0909090909090909,0.0427927927927928,0,0
0,0,0.6,0.0909090909090909,0.0353792792792793,0,1
0,1,0.7125,0.0909090909090909,0.0236486486486486,0,0
0,0,0.366603053435115,0.0909090909090909,0.032545045045045,0,1
1,1,0.675,0.454545454545455,0.0518018018018018,0,1
0,0,0.225,0.0909090909090909,0.0349099099099099,0,0
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
1,1,0.0625,0.0909090909090909,0.0280968468468468,0,0
0,0,0.366603053435115,0.0909090909090909,0.0348536036036036,0,0
1,1,0.5375,0.181818181818182,0.23799268018018,0,0
1,1,0.1625,0.0909090909090909,0.032563963963964,0,0
1,1,0.2125,0.181818181818182,0.128378378378378,1,0
0,0,0.3625,0.0909090909090909,0.135135135135135,0,0
0,0,0.366603053435115,0.363636363636364,0.0264076576576577,0,1
0,0,0.3125,0.0909090909090909,0.0317567567567568,0,1
0,0,0.3125,0.0909090909090909,0.0326576576576577,0,0
1,1,0.225,0.0909090909090909,0.0337648648648649,0,0
0,0,0.1,0.545454545454545,0.0218656156156156,0,1
1,0,0.0125,0.363636363636364,0.023170045045045,0,1
0,0,0.575,0.0909090909090909,0.178378378378378,0,0
0,0,0.366603053435115,0.0909090909090909,0.0349099099099099,1,0
0,0,0.2,0.0909090909090909,0.0585585585585586,0,0
0,1,0.23675,1,0.0284807534807535,0,1
0,0,0.525324074074074,0.0909090909090909,0.138269369369369,1,0
0,0,0.3125,0.0909090909090909,0.0355666666666667,0,0
0,0,0.4875,0.0909090909090909,0.0585585585585586,0,0
1,1,0.6125,0.0909090909090909,0.116798198198198,0,0
1,1,0.3875,0.0909090909090909,0.039113963963964,0,0
0,0,0.375,0.0909090909090909,0.032563963963964,0,0
0,1,0.375,0.272727272727273,0.0362612612612613,0,1
0,0,0.425,0.0909090909090909,0.0292792792792793,0,0
1,1,0.3875,0.272727272727273,0.0394144144144144,1,0
1,0,0.1375,0.363636363636364,0.135135135135135,1,0
1,0,0.00525,0.181818181818182,0.0191817567567568,0,0
1,0,0.3375,0.0909090909090909,0.0314189189189189,0,0
0,0,0.3875,0.0909090909090909,0.0350225225225225,0,1
0,0,0.4875,0.0909090909090909,0,1,0
0,1,0.225,0.0909090909090909,0.0350225225225225,0,0
0,0,0.4875,0.0909090909090909,0.0585585585585586,1,0
1,1,0.4125,0.181818181818182,0.119594594594595,1,0
0,0,0.325,0.0909090909090909,0.0355292792792793,0,0
0,0,0.4875,0.0909090909090909,0.0362612612612613,0,0
0,0,0.4375,0.0909090909090909,0.0472972972972973,0,0
0,1,0.075,0.636363636363636,0.0201254826254826,1,0
0,0,0.38125,0.0909090909090909,0.0362612612612613,0,0
0,0,0.525324074074074,0.0909090909090909,0,0,0
0,1,0.2875,0.0909090909090909,0.0356981981981982,0,0
0,0,0.3875,0.272727272727273,0.0555618618618619,1,0
0,0,0.5375,0.0909090909090909,0.0290540540540541,0,0
0,0,0.125,0.545454545454545,0.0209459459459459,0,1
1,1,0.65,0.272727272727273,0.105292792792793,1,0
1,0,0.3375,0.0909090909090909,0.0390202702702703,0,0
0,0,0.475,0.0909090909090909,0,0,0
1,1,0.3375,0.181818181818182,0.0280968468468468,1,0
0,0,0.025,0.545454545454545,0.0255389317889318,0,1
0,0,0.366603053435115,0.0909090909090909,0.0313063063063063,1,0
0,0,0.366603053435115,0.0909090909090909,0.0318106981981982,1,0
1,0,0.0125,0.272727272727273,0.0555618618618619,0,1
1,0,0.366603053435115,0.0909090909090909,0.0349099099099099,0,0
1,1,0.775,0.0909090909090909,0.18018018018018,0,0
1,1,0.1875,0.181818181818182,0.0325545045045045,0,1
1,0,0.010375,0.272727272727273,0.0281531531531532,1,0
0,0,0.366603053435115,0.0909090909090909,0.032563963963964,0,1
0,0,0.2875,0.0909090909090909,0.0353792792792793,0,0
0,0,0.225,0.0909090909090909,0.0373873873873874,0,0
1,1,0.4875,0.272727272727273,0.124862312312312,0,0
0,0,0.2625,0.0909090909090909,0.0390202702702703,0,0
0,0,0.366603053435115,0.0909090909090909,0.0362612612612613,0,0
1,0,0.4,0.0909090909090909,0.0318106981981982,0,0
1,0,0.525324074074074,0.0909090909090909,0.133783783783784,0,0
0,0,0.25,0.0909090909090909,0.0356981981981982,0,0
0,0,0.2,0.0909090909090909,0.0236486486486486,0,0
1,1,0.375,0.0909090909090909,0.0698198198198198,0,0
0,0,0.43125,0.0909090909090909,0.0289977477477477,0,0
0,0,0.2125,0.0909090909090909,0.0390202702702703,0,0
0,0,0.525,0.0909090909090909,0.034009009009009,0,0
0,0,0.366603053435115,1,0.0284807534807535,0,1
0,0,0.4375,0.0909090909090909,0.0355666666666667,0,0
0,0,0.35,0.181818181818182,0.0495495495495495,1,0
1,1,0.525324074074074,0.181818181818182,0.200685135135135,1,0
0,0,0.05,0.636363636363636,0.0201254826254826,1,0
0,0,0.925,0.0909090909090909,0.0350225225225225,0,1
0,1,0.1125,0.272727272727273,0.0228915915915916,0,1
1,1,0.2,0.181818181818182,0.0887387387387387,0,0
0,1,0.55,0.181818181818182,0.0585585585585586,1,0
1,1,0.225,0.181818181818182,0.0210585585585586,0,0
1,1,0.5625,0.272727272727273,0.185660698198198,1,0
1,0,0.6375,0.0909090909090909,0.119594594594595,1,0
1,1,0.3,0.363636363636364,0.0216872747747748,1,0
0,0,0.366603053435115,0.0909090909090909,0.032563963963964,0,0
0,0,0.5125,0.272727272727273,0.0317754504504505,0,1
0,0,0.2625,0.181818181818182,0.0518018018018018,0,0
1,1,0.6,0.0909090909090909,0.116798198198198,0,0
0,1,0.23675,1,0.0284807534807535,0,1
0,0,0.3,0.0909090909090909,0.0585585585585586,0,0
1,1,0.525,0.0909090909090909,0.0585585585585586,0,0
1,1,0.3375,0.181818181818182,0.0624247747747748,0,0
0,0,0.3875,0.0909090909090909,0.227458558558559,0,0
0,0,0.366603053435115,0.0909090909090909,0.0427927927927928,0,0
1,0,0.05,0.272727272727273,0.0167166666666667,1,0
0,0,0.325,0.0909090909090909,0.0355666666666667,0,0
1,1,0.5875,0.272727272727273,0.118365315315315,1,0
0,0,0.4125,0.0909090909090909,0.0225225225225225,0,1
0,0,0.5875,0.0909090909090909,0.0405405405405405,0,0
1,1,0.35,0.181818181818182,0.0540540540540541,0,1
1,1,0.1875,0.0909090909090909,0.032545045045045,0,0
0,0,0.25,0.0909090909090909,0.0221752252252252,0,1
0,0,0.2375,0.0909090909090909,0.0355666666666667,0,1
0,0,0.366603053435115,0.0909090909090909,0.0355666666666667,0,0
1,1,0.7,0.181818181818182,0.124862312312312,0,0
1,1,0.3125,0.181818181818182,0.0585585585585586,0,0
0,0,0.4125,0.0909090909090909,0.0355666666666667,0,0
0,1,0.275,0.0909090909090909,0.0473725225225225,0,0
0,0,0.35,0.0909090909090909,0.0472972972972973,0,0
0,0,0.3125,0.0909090909090909,0.0317567567567568,0,0
0,1,0.4875,0.545454545454545,0.0218656156156156,0,1
0,0,0.3375,0.0909090909090909,0.0585585585585586,0,0
1,1,0.2375,0.0909090909090909,0.135135135135135,1,0
0,1,0.0805989583333333,0.363636363636364,0.0264076576576577,0,1
1,0,0.325,0.0909090909090909,0.135135135135135,0,0
0,0,0.4,0.0909090909090909,0.0349099099099099,0,0
